TransactionID,CustomerSegment,TransactionDate,Items
1773,Student,2025-07-02,"Chocolate,Soda,Tomato Sauce,Toothpaste"
1774,Student,2025-10-24,"Biscuits,Coffee,Ice Cream,Sugar"
1775,Healthy,2025-06-28,"Cereal,Chips,Eggs,Ice Cream,Jam"
1776,Household,2025-12-23,"Bread,Butter,Cereal,Jam,Shampoo"
1777,Family,2025-01-28,"Bread,Cereal,Juice,Rice,Shampoo,Soap,Toothpaste"
1778,Student,2025-04-12,"Butter,Cereal,Milk"
1779,Student,2025-10-03,"Butter,Cereal,Chicken,Water,Yogurt"
1780,Student,2025-05-08,"Chips,Coffee,Eggs,Honey,Pasta,Soda,Tomato Sauce"
1781,Family,2025-07-01,"Cheese,Jam,Milk,Pasta,Tomato Sauce"
1782,Student,2025-09-30,"Bread,Chips,Ice Cream,Tomato Sauce"
1783,Family,2025-08-16,"Beef,Biscuits,Cereal,Eggs,Juice"
1784,Family,2025-05-10,"Baby Wipes,Bread,Chocolate,Eggs,Ice Cream,Milk,Rice"
1785,Healthy,2025-03-11,"Banana,Chips,Ice Cream,Orange,Potato,Soda"
1786,Healthy,2025-08-06,"Apple,Baby Wipes,Diapers,Water"
1787,Household,2025-03-27,"Butter,Fish,Tea,Tissues,Yogurt"
1788,Healthy,2025-07-13,"Beef,Chocolate,Tomato Sauce,Yogurt"
1789,Family,2025-01-03,"Cereal,Diapers,Eggs,Milk,Pasta,Rice"
1790,Family,2025-08-06,"Apple,Baby Wipes,Bread,Cereal,Diapers"
1791,Family,2025-08-20,"Baby Wipes,Bread,Chocolate,Diapers,Ice Cream"
1792,Student,2025-01-10,"Honey,Pasta,Tomato Sauce"
1793,Family,2025-06-27,"Eggs,Honey,Juice,Milk,Tea"
1794,Student,2025-09-12,"Milk,Soda,Water"
1795,Student,2025-09-28,"Honey,Onion,Tea"
1796,Family,2025-12-11,"Baby Wipes,Bread,Cereal,Chips,Ice Cream,Shampoo,Soap,Soda,Toothpaste"
1797,Student,2025-06-06,"Bread,Chips,Ice Cream"
1798,Household,2025-06-29,"Detergent,Shampoo,Soap,Tomato Sauce,Toothpaste"
1799,Healthy,2025-08-06,"Apple,Baby Wipes,Butter,Coffee,Water"
1800,Healthy,2025-07-04,"Banana,Bread,Butter,Coffee,Jam,Yogurt"
1801,Household,2025-02-04,"Bread,Honey,Onion,Pasta,Tomato Sauce,Water"
1802,Family,2025-09-20,"Cereal,Chocolate,Eggs,Milk,Orange"
1803,Student,2025-09-10,"Chicken,Honey,Onion,Pasta,Rice"
1804,Family,2025-08-22,"Apple,Baby Wipes,Banana,Bread,Eggs"
1805,Family,2025-12-02,"Baby Wipes,Banana,Cheese,Milk,Water"
1806,Family,2025-06-14,"Beef,Bread,Butter,Diapers,Eggs,Honey,Jam,Juice"
1807,Family,2025-06-01,"Bread,Butter,Cheese,Milk,Onion"
1808,Household,2025-05-11,"Milk,Soap,Sugar,Tea,Toothpaste"
1809,Healthy,2025-12-08,"Apple,Bread,Butter,Fish,Milk"
1810,Healthy,2025-06-01,"Apple,Banana,Bread,Chicken,Eggs,Milk"
1811,Healthy,2025-02-13,"Bread,Eggs,Juice,Milk,Water,Yogurt"
1812,Family,2025-02-23,"Banana,Biscuits,Coffee,Diapers,Milk,Soda,Sugar,Tea"
1813,Healthy,2025-04-24,"Apple,Banana,Cereal,Fish,Milk"
1814,Family,2025-02-19,"Cereal,Honey,Juice,Pasta,Tomato Sauce,Yogurt"
1815,Household,2025-03-11,"Beef,Cereal,Yogurt"
1816,Family,2025-04-25,"Bread,Butter,Cereal,Chips,Honey,Juice,Milk,Shampoo,Soap,Soda"
1817,Healthy,2025-02-13,"Cereal,Fish,Milk,Orange,Water"
1818,Student,2025-02-12,"Bread,Chocolate,Eggs,Milk,Tomato Sauce"
1819,Household,2025-01-15,"Baby Wipes,Detergent,Milk,Soap,Tissues"
1820,Family,2025-01-26,"Cheese,Eggs,Milk,Pasta,Tomato Sauce"
1821,Student,2025-06-11,"Biscuits,Fish,Tea,Tomato Sauce"
1822,Household,2025-01-18,"Shampoo,Soda,Tissues,Toothpaste"
1823,Family,2025-06-14,"Baby Wipes,Bread,Chicken,Onion,Sugar"
1824,Student,2025-10-16,"Chips,Coffee,Soda"
1825,Student,2025-12-26,"Butter,Cereal,Honey,Soda"
1826,Family,2025-12-04,"Bread,Butter,Cereal,Diapers,Eggs,Jam,Milk"
1827,Household,2025-07-16,"Cereal,Cheese,Chocolate,Milk,Tomato Sauce,Toothpaste"
1828,Healthy,2025-08-21,"Banana,Diapers,Milk,Yogurt"
1829,Household,2025-02-13,"Chicken,Onion,Potato,Rice,Shampoo,Tissues"
1830,Student,2025-07-29,"Biscuits,Coffee,Detergent,Milk,Pasta,Sugar,Tomato Sauce"
1831,Household,2025-09-22,"Bread,Butter,Detergent,Milk,Soap,Tissues,Toothpaste"
1832,Family,2025-11-05,"Apple,Bread,Butter,Diapers,Eggs,Honey,Milk"
1833,Healthy,2025-07-22,"Honey,Onion,Pasta,Rice,Water"
1834,Family,2025-03-20,"Baby Wipes,Bread,Milk,Onion,Rice,Tomato Sauce"
1835,Student,2025-06-16,"Chips,Chocolate,Soda"
1836,Healthy,2025-09-09,"Banana,Biscuits,Cereal,Fish,Orange,Water"
1837,Family,2025-08-14,"Apple,Bread,Cereal,Eggs,Milk"
1838,Student,2025-06-02,"Cheese,Juice,Soda,Tomato Sauce,Water"
1839,Student,2025-01-14,"Apple,Chicken,Onion,Rice,Soda"
1840,Student,2025-08-19,"Chicken,Chips,Milk,Onion,Rice"
1841,Healthy,2025-09-05,"Apple,Banana,Bread,Butter,Milk"
1842,Family,2025-07-05,"Baby Wipes,Bread,Cereal,Diapers,Eggs"
1843,Student,2025-02-25,"Chips,Chocolate,Coffee,Tomato Sauce"
1844,Student,2025-11-10,"Cereal,Diapers,Milk,Tomato Sauce,Yogurt"
1845,Student,2025-03-06,"Chocolate,Soda,Water"
1846,Family,2025-12-29,"Cereal,Cheese,Chips,Sugar,Tea"
1847,Family,2025-03-11,"Cereal,Diapers,Milk,Rice,Yogurt"
1848,Family,2025-08-09,"Baby Wipes,Biscuits,Milk,Sugar,Tea"
1849,Household,2025-10-22,"Butter,Chips,Soda,Sugar"
1850,Healthy,2025-08-31,"Apple,Banana,Fish,Pasta,Sugar,Tomato Sauce"
1851,Family,2025-12-14,"Bread,Cereal,Chips,Chocolate,Soda"
1852,Student,2025-04-29,"Banana,Chocolate,Soda,Tomato Sauce"
1853,Student,2025-09-09,"Coffee,Soda,Water"
1854,Family,2025-03-18,"Bread,Cheese,Diapers,Eggs,Shampoo"
1855,Family,2025-09-13,"Bread,Eggs,Juice,Milk,Orange"
1856,Household,2025-02-12,"Honey,Pasta,Toothpaste"
1857,Family,2025-03-25,"Chips,Diapers,Milk,Soda,Sugar"
1858,Family,2025-01-31,"Baby Wipes,Cereal,Chicken,Eggs,Milk,Yogurt"
1859,Family,2025-01-05,"Baby Wipes,Bread,Cereal,Diapers,Eggs,Juice,Milk,Yogurt"
1860,Student,2025-04-03,"Butter,Cereal,Cheese,Chips,Chocolate,Pasta,Tomato Sauce"
1861,Student,2025-11-19,"Biscuits,Pasta,Shampoo,Toothpaste,Water"
1862,Household,2025-08-13,"Bread,Butter,Jam,Milk,Shampoo,Soap,Toothpaste"
1863,Family,2025-11-19,"Chips,Coffee,Eggs,Juice,Soda"
1864,Healthy,2025-05-11,"Bread,Fish,Orange,Shampoo,Soap"
1865,Family,2025-12-26,"Banana,Diapers,Eggs,Jam,Juice"
1866,Family,2025-05-19,"Banana,Cheese,Milk,Shampoo,Soap,Toothpaste"
1867,Household,2025-03-20,"Chicken,Chips,Coffee,Onion,Rice,Soap"
1868,Family,2025-09-17,"Cereal,Eggs,Juice,Pasta,Sugar"
1869,Student,2025-09-24,"Bread,Butter,Juice,Milk,Soda,Sugar,Water"
1870,Family,2025-01-29,"Cheese,Chips,Diapers,Eggs,Pasta,Rice,Tea,Tomato Sauce"
1871,Healthy,2025-04-12,"Banana,Biscuits,Fish,Orange,Sugar,Tea,Water,Yogurt"
1872,Family,2025-01-12,"Baby Wipes,Bread,Butter,Diapers,Milk,Onion,Tissues"
1873,Student,2025-07-09,"Biscuits,Chocolate,Coffee,Soda,Sugar"
1874,Family,2025-06-18,"Bread,Butter,Chicken,Juice,Milk"
1875,Household,2025-07-29,"Cheese,Detergent,Milk,Soap"
1876,Family,2025-05-31,"Baby Wipes,Cheese,Milk,Pasta,Tomato Sauce"
1877,Healthy,2025-10-17,"Banana,Bread,Milk,Sugar"
1878,Family,2025-08-03,"Baby Wipes,Beef,Cereal,Chicken,Diapers,Eggs,Juice,Onion,Rice"
1879,Household,2025-09-23,"Bread,Eggs,Milk,Rice,Shampoo,Tissues"
1880,Family,2025-01-27,"Cereal,Chicken,Juice,Milk,Rice,Soap,Toothpaste"
1881,Healthy,2025-02-01,"Bread,Butter,Jam,Yogurt"
1882,Family,2025-02-28,"Bread,Cereal,Diapers,Milk,Olive Oil"
1883,Family,2025-01-22,"Bread,Cheese,Jam,Juice,Milk"
1884,Household,2025-12-24,"Cheese,Detergent,Tomato Sauce"
1885,Household,2025-02-27,"Detergent,Diapers,Soap,Toothpaste"
1886,Healthy,2025-03-04,"Biscuits,Bread,Chocolate,Coffee,Milk,Sugar,Water"
1887,Household,2025-04-10,"Biscuits,Shampoo,Soda,Sugar,Tea"
1888,Student,2025-10-21,"Chips,Chocolate,Pasta,Soda,Tomato Sauce,Yogurt"
1889,Household,2025-05-05,"Bread,Butter,Milk"
1890,Family,2025-03-25,"Chocolate,Detergent,Diapers,Juice,Milk"
1891,Family,2025-06-26,"Baby Wipes,Cheese,Chicken,Eggs,Milk,Shampoo,Soap"
1892,Student,2025-12-05,"Chips,Honey,Sugar"
1893,Household,2025-08-19,"Butter,Cheese,Shampoo,Soap,Toothpaste"
1894,Healthy,2025-01-30,"Apple,Detergent,Fish,Potato,Soda,Water"
1895,Student,2025-12-05,"Cheese,Pasta,Soda,Tomato Sauce"
1896,Family,2025-05-26,"Cereal,Chicken,Diapers,Eggs,Milk,Onion,Orange,Rice,Shampoo"
1897,Household,2025-12-07,"Cereal,Milk,Tissues"
1898,Healthy,2025-09-14,"Apple,Cereal,Detergent,Milk"
1899,Family,2025-04-18,"Beef,Bread,Butter,Jam,Milk,Onion"
1900,Family,2025-05-07,"Baby Wipes,Bread,Milk,Soda,Sugar"
1901,Student,2025-12-10,"Bread,Cheese,Chocolate,Tomato Sauce,Water"
1902,Family,2025-03-22,"Baby Wipes,Cereal,Chips,Eggs,Juice,Potato,Soda"
1903,Healthy,2025-12-20,"Bread,Milk,Pasta,Soda"
1904,Family,2025-10-04,"Bread,Detergent,Eggs,Milk,Pasta"
1905,Healthy,2025-07-23,"Apple,Baby Wipes,Milk,Orange,Water"
1906,Family,2025-09-11,"Cereal,Cheese,Diapers,Juice,Tomato Sauce"
1907,Student,2025-06-06,"Bread,Chocolate,Eggs,Milk,Pasta,Water"
1908,Student,2025-11-27,"Chocolate,Juice,Soda,Tomato Sauce,Toothpaste"
1909,Family,2025-07-16,"Bread,Cereal,Chips,Eggs,Juice,Milk,Water"
1910,Family,2025-09-05,"Apple,Bread,Butter,Cereal,Diapers,Milk"
1911,Healthy,2025-08-04,"Biscuits,Fish,Olive Oil,Sugar,Tea,Water"
1912,Family,2025-05-03,"Baby Wipes,Cereal,Coffee,Diapers,Milk,Tomato Sauce"
1913,Healthy,2025-05-23,"Cheese,Pasta,Potato,Yogurt"
1914,Household,2025-04-05,"Biscuits,Eggs,Milk,Soap,Sugar,Yogurt"
1915,Family,2025-08-09,"Baby Wipes,Diapers,Honey,Juice,Soda"
1916,Student,2025-09-03,"Butter,Chips,Milk,Water"
1917,Household,2025-01-13,"Chicken,Onion,Rice,Soap"
1918,Household,2025-03-28,"Butter,Chips,Soap,Soda,Tissues"
1919,Household,2025-01-23,"Cheese,Detergent,Pasta,Shampoo,Soap,Tomato Sauce,Toothpaste"
1920,Household,2025-03-22,"Milk,Soap,Toothpaste"
1921,Student,2025-08-31,"Baby Wipes,Chocolate,Diapers"
1922,Household,2025-03-06,"Detergent,Eggs,Onion,Tissues"
1923,Family,2025-06-08,"Apple,Bread,Cheese,Chips,Eggs,Juice"
1924,Family,2025-05-03,"Bread,Butter,Chips,Milk,Soda"
1925,Healthy,2025-06-15,"Baby Wipes,Banana,Diapers,Water,Yogurt"
1926,Healthy,2025-10-27,"Apple,Butter,Chicken,Onion,Orange,Rice,Tomato Sauce"
1927,Student,2025-03-28,"Bread,Butter,Milk,Pasta,Soda"
1928,Healthy,2025-06-14,"Apple,Baby Wipes,Bread,Diapers,Orange"
1929,Family,2025-05-24,"Bread,Chips,Eggs,Soda,Tea"
1930,Family,2025-11-19,"Baby Wipes,Butter,Chips,Diapers,Eggs,Milk,Soda"
1931,Student,2025-08-09,"Chips,Fish,Pasta"
1932,Healthy,2025-05-31,"Apple,Chicken,Fish,Onion,Rice"
1933,Household,2025-03-29,"Chicken,Detergent,Onion,Soap,Toothpaste"
1934,Student,2025-11-23,"Orange,Shampoo,Soap,Soda"
1935,Family,2025-09-22,"Bread,Cereal,Eggs,Honey,Milk,Sugar"
1936,Family,2025-10-07,"Baby Wipes,Bread,Cereal,Chicken,Milk,Onion,Rice,Tissues"
1937,Household,2025-11-06,"Bread,Chocolate,Diapers,Ice Cream,Toothpaste"
1938,Student,2025-02-09,"Ice Cream,Onion,Pasta"
1939,Student,2025-04-11,"Baby Wipes,Bread,Cereal,Diapers,Milk"
1940,Family,2025-04-11,"Cereal,Cheese,Diapers,Honey,Milk,Soap,Tea"
1941,Healthy,2025-03-09,"Biscuits,Butter,Milk,Pasta,Water"
1942,Healthy,2025-05-02,"Bread,Butter,Honey,Orange"
1943,Family,2025-01-25,"Bread,Eggs,Juice,Milk,Pasta"
1944,Household,2025-03-24,"Biscuits,Eggs,Ice Cream"
1945,Healthy,2025-11-16,"Banana,Biscuits,Cereal,Milk,Water,Yogurt"
1946,Family,2025-09-15,"Bread,Diapers,Eggs,Milk,Sugar"
1947,Healthy,2025-05-09,"Apple,Bread,Butter,Cheese,Orange,Shampoo,Soap,Water"
1948,Healthy,2025-11-27,"Baby Wipes,Banana,Diapers,Fish,Sugar"
1949,Family,2025-12-11,"Biscuits,Cereal,Eggs,Shampoo,Tea"
1950,Student,2025-11-30,"Cereal,Chips,Chocolate"
1951,Healthy,2025-07-28,"Onion,Orange,Rice,Water"
1952,Student,2025-01-15,"Beef,Chips,Pasta,Soda,Tomato Sauce"
1953,Student,2025-03-31,"Chips,Chocolate,Ice Cream,Soda,Tomato Sauce"
1954,Household,2025-05-23,"Butter,Detergent,Honey,Soap,Tea"
1955,Family,2025-05-20,"Baby Wipes,Beef,Bread,Diapers,Eggs,Milk"
1956,Student,2025-09-16,"Biscuits,Chips,Coffee,Pasta"
1957,Household,2025-12-31,"Bread,Eggs,Milk,Olive Oil,Soap,Tissues"
1958,Family,2025-07-27,"Baby Wipes,Bread,Detergent,Eggs,Tissues"
1959,Family,2025-09-09,"Baby Wipes,Biscuits,Bread,Cereal,Coffee,Sugar"
1960,Student,2025-02-18,"Chips,Pasta,Soda,Water"
1961,Healthy,2025-02-10,"Banana,Chicken,Onion,Rice"
1962,Household,2025-11-23,"Chicken,Eggs,Onion,Rice,Tissues"
1963,Family,2025-11-25,"Baby Wipes,Bread,Chicken,Eggs,Onion,Shampoo,Soap"
1964,Student,2025-12-19,"Bread,Butter,Juice,Milk,Tomato Sauce"
1965,Family,2025-01-19,"Chicken,Chocolate,Diapers,Juice,Milk"
1966,Student,2025-07-08,"Banana,Tomato Sauce,Toothpaste"
1967,Family,2025-03-20,"Bread,Butter,Chocolate,Diapers,Eggs,Jam,Milk"
1968,Family,2025-02-02,"Bread,Butter,Cereal,Eggs,Milk,Pasta"
1969,Healthy,2025-02-27,"Ice Cream,Milk,Orange,Shampoo"
1970,Household,2025-03-18,"Chicken,Detergent,Onion,Rice"
1971,Healthy,2025-08-20,"Bread,Butter,Cereal,Milk,Water"
1972,Family,2025-12-23,"Cereal,Cheese,Juice,Milk,Pasta,Soda,Tomato Sauce"
1973,Student,2025-08-09,"Bread,Cheese,Chips,Tomato Sauce"
1974,Family,2025-03-23,"Baby Wipes,Eggs,Milk,Tissues,Tomato Sauce,Toothpaste"
1975,Student,2025-08-13,"Butter,Chicken,Fish,Ice Cream,Onion,Rice,Tomato Sauce"
1976,Household,2025-12-22,"Chocolate,Eggs,Tissues,Toothpaste"
1977,Student,2025-04-26,"Cheese,Pasta,Shampoo,Soda,Tomato Sauce,Water"
1978,Healthy,2025-04-19,"Baby Wipes,Diapers,Juice,Orange"
1979,Healthy,2025-07-18,"Cheese,Onion,Pasta,Tomato Sauce"
1980,Healthy,2025-08-17,"Apple,Bread,Butter,Chips,Milk,Orange"
1981,Household,2025-10-11,"Baby Wipes,Detergent,Diapers,Shampoo,Sugar"
1982,Household,2025-12-10,"Milk,Soap,Tissues"
1983,Household,2025-09-11,"Jam,Shampoo,Tissues,Toothpaste"
1984,Family,2025-06-13,"Baby Wipes,Bread,Diapers,Eggs,Milk"
1985,Household,2025-05-08,"Cereal,Milk,Rice,Soap,Yogurt"
1986,Student,2025-05-23,"Bread,Butter,Cereal,Chips,Chocolate,Milk,Soda"
1987,Household,2025-09-20,"Chips,Shampoo,Soda,Tissues"
1988,Student,2025-03-17,"Milk,Soap,Soda"
1989,Healthy,2025-01-08,"Cereal,Orange,Sugar,Tea"
1990,Healthy,2025-05-14,"Apple,Rice,Soda,Yogurt"
1991,Household,2025-09-06,"Banana,Chicken,Onion,Rice,Tomato Sauce"
1992,Student,2025-04-27,"Chicken,Ice Cream,Water"
1993,Family,2025-11-03,"Baby Wipes,Bread,Butter,Cheese,Milk"
1994,Family,2025-03-23,"Bread,Chocolate,Diapers,Eggs,Milk"
1995,Student,2025-03-28,"Bread,Cheese,Chips,Milk"
1996,Household,2025-02-20,"Biscuits,Cereal,Milk,Tissues"
1997,Student,2025-07-22,"Pasta,Tomato Sauce,Water"
1998,Student,2025-01-14,"Biscuits,Coffee,Soda,Sugar"
1999,Family,2025-12-07,"Baby Wipes,Bread,Chips,Diapers,Eggs,Soda"
2000,Household,2025-04-03,"Milk,Pasta,Toothpaste"
